country,year,inflation_percent,coal,internet,daily_income,GDP_USD_Total,life_exp_year,population,electricity_generation,residential_electricity_use,cell_phone_total
Indonesia,2007,11.3,36200000,13400000,4.11,558000000000,68.7,235000000,142000000000,47300000000,93400000
Indonesia,2008,18.1,31500000,18600000,4.13,592000000000,68.9,238000000,149000000000,50200000000,141000000
India,1991,13.8,117000000,0,2.72,470000000000,59.8,889000000,320000000000,35900000000,0
India,1992,8.97,124000000,1010,2.73,496000000000,60.0,908000000,337000000000,39700000000,0
India,1993,9.86,128000000,2020,2.75,519000000000,60.6,926000000,362000000000,43400000000,0
India,1994,9.98,132000000,10100,2.78,554000000000,61.2,945000000,388000000000,47900000000,0
India,1995,9.06,140000000,253000,2.82,596000000000,61.7,964000000,427000000000,51700000000,76700
India,1996,7.58,144000000,455000,2.86,641000000000,62.0,983000000,443000000000,55300000000,328000
India,1997,6.48,151000000,708000,2.89,667000000000,61.9,1000000000,469000000000,60400000000,882000
India,1998,8.01,156000000,1420000,2.93,708000000000,62.1,1020000000,505000000000,65000000000,1200000
India,1999,3.07,155000000,2840000,2.97,771000000000,62.6,1040000000,547000000000,70500000000,1880000
India,2000,3.64,164000000,5570000,3.01,801000000000,62.9,1060000000,571000000000,75600000000,3580000
India,2001,3.22,166000000,7100000,3.05,839000000000,63.3,1080000000,586000000000,79700000000,6540000
India,2002,3.72,173000000,16800000,3.09,871000000000,63.8,1100000000,610000000000,83400000000,13000000
India,2003,3.87,181000000,18700000,3.13,940000000000,64.5,1120000000,638000000000,89800000000,33700000
India,2004,5.73,193000000,22300000,3.17,1010000000000,65.2,1140000000,698000000000,95700000000,52200000
India,2005,5.62,211000000,27400000,3.23,1090000000000,65.4,1150000000,705000000000,100000000000,90100000
India,2006,8.4,219000000,32700000,3.3,1180000000000,65.6,1170000000,744000000000,111000000000,166000000
India,2007,6.94,240000000,46700000,3.37,1270000000000,65.8,1190000000,796000000000,121000000000,234000000
India,2008,9.19,259000000,52600000,3.44,1310000000000,66.1,1210000000,828000000000,125000000000,347000000
Ireland,1991,1.8,3320000,2000,24.3,82700000000,75.2,3500000,15100000000,4350000000,32000
Ireland,1992,2.81,3160000,5990,25.6,85500000000,75.4,3530000,16000000000,4610000000,44000
Ireland,1993,5.18,3070000,9970,27.0,87800000000,75.5,3550000,16399999999,4690000000,61100
Ireland,1994,1.69,2940000,19900,28.5,92800000000,75.8,3560000,17100000000,4830000000,88000
Ireland,1995,3.03,2960000,39800,29.4,102000000000,75.7,3580000,17800000000,4960000000,158000
Ireland,1996,2.29,2980000,79600,30.8,109000000000,76.0,3610000,19200000000,5220000000,289000
Ireland,1997,3.93,2840000,149000,32.6,121000000000,76.1,3640000,20000000000,5330000000,545000
Ireland,1998,6.55,2860000,299000,34.5,132000000000,76.3,3680000,21200000000,5510000000,946000
Ireland,1999,4.38,2460000,408000,36.5,146000000000,76.4,3720000,22000000000,6010000000,1680000
Ireland,2000,6.87,2620000,675000,38.5,160000000000,76.8,3770000,24000000000,6380000000,2460000
Ireland,2001,6.86,2740000,889000,40.4,168000000000,77.3,3830000,25000000000,6730000000,2970000
Ireland,2002,5.19,2630000,1010000,42.4,178000000000,77.8,3890000,25200000000,6580000000,3000000
Ireland,2003,3.91,2550000,1370000,43.5,183000000000,78.3,3960000,25200000000,6970000000,3500000
Ireland,2004,0.515,2380000,1500000,45.2,196000000000,78.7,4030000,25600000000,7350000000,3860000
Ireland,2005,3.07,2650000,1720000,47.5,207000000000,79.1,4120000,26000000000,7510000000,4270000
Ireland,2006,3.42,2390000,2320000,50.6,217000000000,79.4,4230000,27500000000,8080000000,4690000
Ireland,2007,1.2,2330000,2640000,50.3,229000000000,79.7,4360000,28700000000,8060000000,4970000
Ireland,2008,-0.505,2280000,2890000,46.4,219000000000,80.0,4450000,30300000000,8529999999,5050000
Iran,1991,25.6,1010000,0,8.97,212000000000,68.9,58000000,62800000000,19100000000,0
Iran,1992,29.3,893000,0,9.29,219000000000,69.3,59400000,67200000000,19500000000,0
Iran,1993,49.9,1100000,0,9.63,215000000000,69.6,59800000,74700000000,22100000000,0
Iran,1994,33.9,1100000,247,9.98,212000000000,70.0,60000000,81000000000,22500000000,9200
Iran,1995,37.9,1030000,2570,10.2,217000000000,70.4,60800000,84400000000,23400000000,15900
Iran,1996,28.8,1080000,9860,10.4,230000000000,70.7,61600000,89700000000,24000000000,60000
Iran,1997,15.5,1110000,29500,10.6,234000000000,70.9,62500000,97000000000,26500000000,239000
Iran,1998,9.38,1290000,63900,10.8,238000000000,71.3,63500000,102000000000,28700000000,390000
Iran,1999,31.7,1230000,245000,11.5,243000000000,71.6,64500000,110000000000,29800000000,490000
Iran,2000,24.9,1300000,613000,12.2,257000000000,71.9,65500000,119000000000,31300000000,963000
Iran,2001,14.8,1280000,986000,13.0,264000000000,72.2,66700000,128000000000,32900000000,2089999
Iran,2002,28.3,1210000,3110000,13.8,285000000000,72.5,67300000,138000000000,35000000000,2280000
Iran,2003,13.1,1310000,4720000,14.6,310000000000,71.8,68000000,152000000000,38000000000,3450000
Iran,2004,24.7,1370000,5160000,15.6,323000000000,73.2,69100000,163000000000,40600000000,5080000
Iran,2005,20.2,1560000,5650000,16.6,333000000000,73.5,70200000,177000000000,44200000000,8510000
Iran,2006,14.6,1500000,6180000,17.0,350000000000,74.0,71300000,193000000000,48100000000,15400000
Iran,2007,22.9,1570000,6760000,16.8,378000000000,74.4,72300000,203000000000,50800000000,29800000
Iran,2008,19.4,1170000,8670000,16.6,379000000000,74.8,73300000,210000000000,52900000000,43000000
Iceland,1996,2.48,62800,40000,39.3,9560000000,79.0,269000,5110000000,563000000,46800
Iceland,1997,2.75,65099,74900,41.3,10100000000,79.2,271000,5580000000,578000000,65400
Iceland,1998,4.71,58500,99800,43.7,10900000000,79.5,274000,6270000000,563000000,104000
Iceland,1999,3.5,68400,115000,44.8,11300000000,79.9,278000,7180000000,581000000,173000
Iceland,2000,4.02,94600,125000,46.2,11900000000,80.3,281000,7680000000,606000000,215000
Iceland,2001,8.7,103000,140000,47.3,12300000000,80.6,285000,8029999999,608000000,248000
Iceland,2002,5.87,102000,226000,47.0,12400000000,80.8,288000,8410000000,637000000,260000
Iceland,2003,0.492,100000,239000,47.6,12700000000,81.2,290000,8490000000,612000000,280000
Iceland,2004,2.68,105000,244000,48.7,13700000000,81.4,292000,8620000000,672000000,290000
Iceland,2005,3.07,100000,257000,50.8,14500000000,81.6,297000,8680000000,690000000,283000
Iceland,2006,8.62,103000,268000,58.2,15400000000,81.7,304000,9920000000,797000000,302000
Iceland,2007,4.33,110000,276000,61.5,16700000000,81.9,312000,12000000000,827000000,326000
Iceland,2008,12.1,95500,283000,64.1,17100000000,82.2,318000,16500000000,860000000,337000
Israel,1996,9.23,5010000,118000,24.9,152000000000,78.0,5610000,32600000000,8640000000,1050000
Israel,1997,8.09,5440000,245000,25.1,158000000000,78.2,5740000,35100000000,9480000000,1670000
Israel,1998,6.88,5840000,587000,25.9,164000000000,78.4,5870000,38000000000,10200000000,2150000
Israel,1999,6.19,5740000,783000,26.8,170000000000,78.7,5990000,39200000000,10200000000,2880000
Israel,2000,1.96,6250000,1240000,27.7,184000000000,78.9,6120000,43000000000,11600000000,4400000
Israel,2001,1.75,7220000,1050000,28.6,185000000000,79.0,6240000,43800000000,11800000000,5500000
Israel,2002,4.76,7630000,1100000,25.7,185000000000,78.9,6360000,45400000000,12700000000,6300000
Israel,2003,-0.469,7910000,1230000,26.5,187000000000,79.5,6480000,47000000000,13200000000,6620000
Israel,2004,0.127,7990000,1460000,27.6,196000000000,79.9,6600000,48500000000,13500000000,7220000
Israel,2005,1.04,7940000,1650000,28.9,204000000000,80.3,6710000,49800000000,13700000000,7760000
Israel,2006,1.45,7850000,1860000,29.4,216000000000,80.4,6830000,51800000000,14300000000,8400000
Israel,2007,0.86,8029999,3300000,30.9,229000000000,80.8,6950000,55100000000,15100000000,8900000
Israel,2008,1.36,7900000,4170000,31.7,236000000000,81.0,7070000,55800000000,15200000000,8980000
Italy,1991,7.58,13900000,20000,37.8,1580000000000,77.3,56800000,222000000000,54700000000,568000
Italy,1992,4.37,12200000,40000,36.9,1600000000000,77.5,56800000,226000000000,55800000000,783000
Italy,1993,3.89,10700000,70000,36.0,1580000000000,77.8,56900000,223000000000,56400000000,1210000
Italy,1994,3.54,11300000,110000,35.6,1620000000000,78.0,56900000,232000000000,57000000000,2240000
Italy,1995,4.93,12100000,300000,35.1,1660000000000,78.2,56900000,241000000000,57300000000,3920000
Italy,1996,4.51,11100000,584000,36.1,1680000000000,78.5,56900000,244000000000,58000000000,6420000
Italy,1997,2.57,11300000,1300000,37.0,1720000000000,78.8,56900000,251000000000,58500000000,11700000
Italy,1998,2.4,11700000,2590000,38.0,1750000000000,79.0,56900000,260000000000,59300000000,20500000
Italy,1999,1.54,11700000,8150000,38.4,1770000000000,79.3,56900000,266000000000,60700000000,30300000
Italy,2000,1.79,12500000,13100000,38.8,1840000000000,79.6,57000000,277000000000,61100000000,42200000
Italy,2001,3.03,13300000,15500000,41.5,1880000000000,79.9,57000000,279000000000,61600000000,51200000
Italy,2002,3.27,13700000,16000000,44.5,1880000000000,80.2,57100000,284000000000,63000000000,54200000
Italy,2003,3.15,14800000,16700000,47.6,1890000000000,80.3,57400000,294000000000,65000000000,56800000
Italy,2004,2.67,16600000,19300000,49.0,1910000000000,80.8,57900000,303000000000,66599999999,62800000
Italy,2005,2.01,16500000,20400000,48.2,1930000000000,81.0,58200000,304000000000,67000000000,71500000
Italy,2006,2.12,16700000,22200000,49.2,1960000000000,81.3,58400000,314000000000,67700000000,80400000
Italy,2007,2.48,16300000,24000000,49.5,1990000000000,81.5,58800000,314000000000,67200000000,89800000
Italy,2008,2.4,15800000,26200000,48.7,1970000000000,81.6,59200000,319000000000,68400000000,90300000
Japan,1991,2.9,77400000,50500,40.0,3630000000000,79.6,124000000,911000000000,192000000000,1380000
Japan,1992,1.68,76100000,121000,40.0,3670000000000,79.7,124000000,917000000000,199000000000,1710000
Japan,1993,0.528,77600000,504000,39.6,3650000000000,79.9,125000000,926000000000,204000000000,2130000
Japan,1994,0.187,81300000,1010000,39.8,3690000000000,80.2,125000000,984000000000,221000000000,4330000
Japan,1995,-0.523,84300000,2009999,40.6,3790000000000,80.2,125000000,1010000000000,230000000000,11700000
Japan,1996,-0.446,86500000,5540000,41.6,3900000000000,80.7,126000000,1030000000000,233000000000,26900000
Japan,1997,0.504,88800000,11600000,41.7,3940000000000,81.0,126000000,1050000000000,237000000000,38300000
Japan,1998,-0.0267,84700000,17100000,41.0,3890000000000,81.0,126000000,1060000000000,245000000000,47300000
Japan,1999,-1.24,89100000,27200000,40.6,3880000000000,81.2,127000000,1080000000000,252000000000,56800000
Japan,2000,-1.34,95500000,38200000,41.5,3990000000000,81.6,127000000,1100000000000,258000000000,66800000
Japan,2001,-1.08,97800000,49200000,41.4,4000000000000,81.9,127000000,1080000000000,257000000000,74800000
Japan,2002,-1.39,104000000,59600000,41.1,4000000000000,82.2,127000000,1100000000000,266000000000,81100000
Japan,2003,-1.61,107000000,62000000,41.5,4070000000000,82.3,128000000,1090000000000,262000000000,86700000
Japan,2004,-1.12,110000000,80000000,42.3,4150000000000,82.5,128000000,1120000000000,274000000000,91500000
Japan,2005,-1.19,115000000,85900000,42.9,4230000000000,82.5,128000000,1150000000000,283000000000,96500000
Japan,2006,-0.862,113000000,88200000,43.3,4290000000000,82.8,128000000,1160000000000,280000000000,99800000
Japan,2007,-0.705,118000000,95500000,43.7,4349999999999,82.9,128000000,1180000000000,291000000000,107000000
Japan,2008,-0.912,122000000,96900000,43.0,4300000000000,83.1,128000000,1180000000000,288000000000,110000000
Kazakhstan,1993,1240.0,34600000,0,6.02,73000000000,65.7,17000000,77900000000,7900000000,0
Kazakhstan,1994,1550.0,33800000,83,6.15,63800000000,64.8,16700000,66800000000,7930000000,400
Kazakhstan,1995,161.0,27300000,1790,6.29,58500000000,64.0,16399999,66700000000,6780000000,4600
Kazakhstan,1996,38.9,24400000,4980,6.42,58800000000,63.9,16100000,58700000000,6060000000,9800
Kazakhstan,1997,16.1,20900000,9950,6.24,59800000000,64.1,15800000,52000000000,5430000000,11200
Kazakhstan,1998,5.66,20600000,19900,6.07,58700000000,64.5,15500000,49800000000,5410000000,29700
Kazakhstan,1999,13.3,19100000,69700,5.9,60300000000,64.8,15300000,47300000000,5470000000,49500
Kazakhstan,2000,17.4,17800000,99800,5.74,66200000000,64.7,15200000,51600000000,4770000000,197000
Kazakhstan,2001,10.2,22300000,150000,5.58,75100000000,64.7,15300000,55400000000,5270000000,582000
Kazakhstan,2002,5.8,22600000,251000,5.9,82500000000,64.7,15300000,58300000000,5340000000,1030000
Kazakhstan,2003,11.7,24900000,302000,6.34,90100000000,64.6,15400000,63900000000,5680000000,1330000
Kazakhstan,2004,16.1,26600000,404000,6.72,98800000000,64.6,15500000,66900000000,5850000000,2450000
Kazakhstan,2005,17.9,26900000,456000,7.34,108000000000,64.6,15700000,67900000000,6230000000,5400000
Kazakhstan,2006,21.6,28300000,508000,8.21,120000000000,64.8,15800000,71700000000,6710000000,7780000
Kazakhstan,2007,15.5,31100000,631000,9.52,131000000000,65.3,16000000,76600000000,6960000000,12300000
Kazakhstan,2008,20.9,33800000,1740000,9.46,135000000000,66.3,16200000,80300000000,7430000000,14900000
South Korea,1991,9.14,24200000,20000,18.3,445000000000,72.5,44500000,132000000000,19500000000,166000
South Korea,1992,7.78,23600000,43100,19.1,472000000000,73.1,44700000,146000000000,21800000000,272000
South Korea,1993,6.25,25800000,111000,20.0,505000000000,73.6,44900000,162000000000,23900000000,472000
South Korea,1994,8.16,26500000,140000,21.5,552000000000,73.9,45200000,183000000000,26600000000,960000
South Korea,1995,7.02,27500000,371000,23.2,605000000000,74.3,45400000,204000000000,28300000000,1640000
South Korea,1996,4.11,32100000,743000,24.6,652000000000,74.8,45700000,226000000000,30600000000,3180000
South Korea,1997,4.0,34900000,1660000,25.6,693000000000,75.3,46000000,247000000000,32500000000,6880000
South Korea,1998,4.48,36100000,3160000,24.0,657000000000,75.6,46300000,237000000000,32900000000,14000000
South Korea,1999,-1.23,38200000,11100000,26.3,733000000000,76.0,46500000,262000000000,34600000000,23400000
South Korea,2000,1.02,42900000,21200000,28.3,799000000000,76.3,46800000,290000000000,37100000000,26800000
South Korea,2001,3.48,45700000,27000000,29.3,838000000000,76.9,47100000,310000000000,39200000000,29000000
South Korea,2002,3.03,49100000,28500000,31.2,902000000000,77.3,47300000,332000000000,42300000000,32299999
South Korea,2003,3.45,51100000,31600000,31.8,931000000000,77.7,47500000,348000000000,44600000000,33600000
South Korea,2004,3.13,53200000,35300000,33.1,979000000000,78.3,47700000,368000000000,48600000000,36600000
South Korea,2005,1.04,54800000,35800000,34.3,1020000000000,78.8,47900000,389000000000,50900000000,38300000
South Korea,2006,-0.223,56700000,38200000,35.7,1080000000000,79.3,48000000,403000000000,52500000000,40200000
South Korea,2007,2.42,59700000,38600000,36.3,1140000000000,79.8,48200000,425000000000,54200000000,44400000
South Korea,2008,2.83,66099999,39800000,36.9,1170000000000,80.2,48400000,443000000000,56200000000,45600000
Kuwait,1993,-7.39,0,1620,47.4,49000000000,79.5,1650000,20200000000,11800000000,64300
Kuwait,1994,-5.87,0,2440,53.6,53200000000,78.7,1640000,22800000000,12100000000,85200
Kuwait,1995,4.85,0,3260,57.1,55800000000,78.3,1660000,23700000000,12300000000,118000
Kuwait,1996,15.5,0,13900,57.3,56100000000,78.8,1700000,25500000000,12600000000,151000
Kuwait,1997,-4.72,0,37200,57.8,57500000000,77.8,1760000,26700000000,12900000000,210000
Kuwait,1998,-17.2,0,55900,58.8,59600000000,78.5,1820000,30000000000,13200000000,250000
Kuwait,1999,18.1,0,92800,56.6,58500000000,77.8,1880000,31600000000,13400000000,300000
Kuwait,2000,20.5,24,138000,58.1,61300000000,78.1,1930000,32299999999,13700000000,476000
Kuwait,2001,-7.72,65,180000,57.2,61400000000,79.2,1990000,34299999999,14600000000,878000
Kuwait,2002,5.15,282,219000,57.8,63200000000,78.6,2049999,36400000000,15400000000,1230000
Kuwait,2003,4.92,93,484000,66.5,74200000000,78.9,2100000,39800000000,15900000000,1420000
Kuwait,2004,11.4,84,505000,71.8,81800000000,78.8,2150000,41300000000,17100000000,1770000
Kuwait,2005,21.8,0,589000,76.7,90500000000,78.7,2240000,43700000000,19200000000,1380000
Kuwait,2006,16.2,2330,683000,78.1,97300000000,78.8,2360000,47600000000,20000000000,1180000
Kuwait,2007,4.31,397,871000,78.0,103000000000,79.0,2510000,48800000000,20400000000,1430000
Kuwait,2008,18.7,672,1120000,75.3,106000000000,78.1,2650000,51700000000,21700000000,1500000
Sri Lanka,1991,10.6,567,0,4.65,23800000000,70.3,17400000,3380000000,681000000,1800
Sri Lanka,1992,9.4,567,0,4.73,24800000000,70.9,17600000,3540000000,704000000,2640
Sri Lanka,1993,9.88,384,0,4.81,26500000000,72.1,17800000,3980000000,826000000,14700
Sri Lanka,1994,9.77,347,500,4.89,28000000000,72.1,18000000,4390000000,831000000,29200
Sri Lanka,1995,9.3,1000,1000,4.97,29500000000,70.9,18200000,4800000000,1300000000,51300
Sri Lanka,1996,10.8,208,10000,5.08,30700000000,70.8,18300000,4530000000,1280000000,71000
Sri Lanka,1997,8.92,0,30000,5.2,32600000000,70.5,18400000,5140000000,1490000000,115000
Sri Lanka,1998,9.21,195,55000,5.32,34200000000,71.2,18600000,5680000000,1660000000,174000
Sri Lanka,1999,4.16,0,65000,5.45,35600000000,71.6,18700000,6280000000,1840000000,257000
Sri Lanka,2000,7.28,340,122000,5.57,37800000000,71.5,18800000,6970000000,2060000000,430000
Sri Lanka,2001,13.7,88,150000,5.7,37200000000,72.6,18900000,6800000000,2130000000,668000
Sri Lanka,2002,8.11,10900,200000,5.83,38700000000,73.4,19100000,7100000000,2160000000,931000
Sri Lanka,2003,8.75,59700,280000,6.08,41000000000,73.4,19300000,8119999999,2400000000,1390000
Sri Lanka,2004,8.8,15700,280000,6.33,43200000000,69.0,19500000,8740000000,2600000000,2210000
Sri Lanka,2005,10.4,58400,350000,6.59,45900000000,73.3,19700000,8850000000,2870000000,3360000
Sri Lanka,2006,11.3,43800,500000,6.86,49400000000,73.6,19900000,9500000000,3060000000,5410000
Sri Lanka,2007,14.0,42800,770000,6.88,52800000000,74.0,20100000,9900000000,3190000000,7980000
Sri Lanka,2008,16.3,57600,1160000,6.89,55900000000,73.3,20300000,10000000000,3310000000,11100000
Lithuania,1996,19.0,225000,10000,11.5,18800000000,70.3,3720000,16800000000,1610000000,51000
Lithuania,1997,11.4,182000,35000,11.9,20400000000,71.2,3690000,14900000000,1720000000,165000
Lithuania,1998,3.35,159000,70100,12.3,21900000000,71.5,3670000,17600000000,1740000000,268000
Lithuania,1999,-1.26,136000,103000,12.1,21700000000,71.9,3630000,13500000000,1890000000,332000
Lithuania,2000,1.3,92300,225000,11.4,22500000000,72.2,3600000,11400000000,1770000000,524000
Lithuania,2001,-0.322,83800,249000,11.4,23900000000,71.7,3560000,14700000000,1820000000,1020000
Lithuania,2002,0.319,135000,609000,11.3,25600000000,72.0,3520000,17700000000,1810000000,1650000
Lithuania,2003,-0.813,175000,885000,15.6,28300000000,72.0,3470000,19500000000,1900000000,2100000
Lithuania,2004,2.68,169000,1060000,15.1,30100000000,72.0,3420000,19300000000,2069999999,3050000
Lithuania,2005,6.89,185000,1210000,16.3,32400000000,71.3,3370000,14800000000,2140000000,4350000
Lithuania,2006,6.74,251000,1450000,20.3,34900000000,70.9,3320000,12500000000,2350000000,4720000
Lithuania,2007,8.55,250000,1630000,24.1,38700000000,70.6,3270000,14000000000,2460000000,4910000
Lithuania,2008,9.71,212000,1770000,23.4,39700000000,71.4,3220000,14000000000,2710000000,5020000
Luxembourg,1991,1.82,1050000,0,63.8,27400000000,75.5,386000,1420000000,601000000,1140
Luxembourg,1992,3.73,986000,600,66.4,27900000000,75.8,392000,1200000000,615000000,1120
Luxembourg,1993,5.97,1020000,1200,66.5,29100000000,76.0,397000,1070000000,646000000,5080
Luxembourg,1994,3.54,879000,2000,63.4,30200000000,76.3,402000,1150000000,649000000,12900
Luxembourg,1995,2.33,494000,6490,64.9,30600000000,76.6,408000,1230000000,661000000,26800
Luxembourg,1996,3.78,466000,23000,65.1,31000000000,76.9,413000,1260000000,661000000,45000
Luxembourg,1997,2.62,295000,30000,67.4,32700000000,77.2,418000,1260000000,634000000,67200
Luxembourg,1998,-2.03,98300,50000,68.8,34900000000,77.5,424000,1300000000,659000000,131000
Luxembourg,1999,4.76,99400,75000,71.1,37800000000,77.8,429000,1020000000,659000000,209000
Luxembourg,2000,4.61,110000,99800,71.0,40400000000,78.0,436000,1170000000,655000000,303000
Luxembourg,2001,0.79,118000,159000,73.0,41600000000,78.4,441000,1620000000,663000000,409000
Luxembourg,2002,1.46,73700,177000,77.6,43000000000,78.7,446000,3700000000,668000000,473000
Luxembourg,2003,2.19,56600,244000,75.7,44100000000,79.0,451000,3620000000,685000000,539000
Luxembourg,2004,3.12,79500,298000,77.7,45900000000,79.2,458000,4130000000,725000000,470000
Luxembourg,2005,4.82,77600,320000,80.4,47100000000,79.5,465000,4130000000,728000000,510000
Luxembourg,2006,6.45,92600,338000,79.4,49900000000,79.8,472000,4330000000,747000000,713000
Luxembourg,2007,1.89,78400,375000,80.5,54000000000,80.2,480000,4000000000,749000000,685000
Luxembourg,2008,6.61,74900,399000,80.2,53800000000,80.6,489000,3560000000,761000000,707000
Latvia,1996,12.4,250000,20100,10.2,12700000000,69.0,2530000,3130000000,1090000000,28500
Latvia,1997,5.89,224000,50400,10.0,13800000000,69.7,2500000,4510000000,1080000000,77100
Latvia,1998,4.82,165000,80600,10.2,14700000000,69.3,2460000,5800000000,1110000000,167000
Latvia,1999,1.49,128000,106000,11.0,15100000000,70.1,2430000,4110000000,1150000000,274000
Latvia,2000,3.62,132000,151000,11.9,15900000000,70.7,2390000,4139999999,1190000000,401000
Latvia,2001,2.3,123000,170000,12.8,16899999999,70.1,2360000,4280000000,1240000000,657000
Latvia,2002,5.07,99000,512000,13.8,18100000000,70.5,2330000,3980000000,1320000000,917000
Latvia,2003,5.02,88800,622000,15.7,19700000000,71.0,2290000,3980000000,1420000000,1220000
Latvia,2004,7.06,67200,879000,14.8,21300000000,71.3,2260000,4690000000,1470000000,1540000
Latvia,2005,11.2,80900,1040000,16.0,23600000000,70.9,2230000,4910000000,1570000000,1870000
Latvia,2006,12.4,86700,1190000,19.0,26400000000,70.5,2200000,4890000000,1730000000,2180000
Latvia,2007,20.1,107000,1300000,23.4,29000000000,70.9,2180000,4770000000,1790000000,2220000
Latvia,2008,11.7,106000,1380000,23.1,28100000000,72.1,2150000,5270000000,2029999999,2300000
Morocco,1991,5.4,1190000,0,7.62,44600000000,67.0,25000000,9210000000,2430000000,1500
Morocco,1992,4.59,1110000,0,7.47,43700000000,66.9,25400000,9720000000,2690000000,3220
Morocco,1993,3.03,1210000,0,7.33,43400000000,67.1,25800000,9910000000,2810000000,6730
Morocco,1994,0.655,1350000,0,7.19,48000000000,67.5,26200000,11500000000,3130000000,13800
Morocco,1995,7.54,1630000,1000,7.05,45400000000,67.7,26600000,12100000000,3310000000,29500
Morocco,1996,0.435,2089999,1550,6.92,51000000000,68.1,27000000,12500000000,3430000000,42900
Morocco,1997,0.713,1990000,6010,6.78,50200000000,68.4,27400000,13600000000,3610000000,74500
Morocco,1998,11.7,2380000,40000,6.65,53800000000,68.8,27800000,13000000000,3850000000,117000
Morocco,1999,-0.12,2270000,50000,6.75,54700000000,68.9,28200000,12900000000,3950000000,369000
Morocco,2000,-1.77,2690000,200000,6.84,56200000000,69.5,28600000,12900000000,4139999999,2340000
Morocco,2001,0.615,3410000,399000,7.06,60500000000,69.9,28900000,15000000000,3940000000,4770000
Morocco,2002,0.96,3390000,699000,7.29,62800000000,70.3,29300000,15200000000,4210000000,6200000
Morocco,2003,0.86,3270000,999000,7.52,66599999999,70.3,29700000,16500000000,4650000000,7360000
Morocco,2004,0.914,3620000,3500000,7.76,69700000000,70.5,30000000,17600000000,5010000000,9340000
Morocco,2005,0.886,3800000,4590000,8.01,71900000000,70.8,30400000,19700000000,5560000000,12400000
Morocco,2006,1.45,3860000,6090000,8.27,77500000000,71.0,30800000,20500000000,6130000000,16000000
Morocco,2007,3.17,3230000,6700000,8.56,80200000000,71.2,31200000,20300000000,6550000000,20000000
